song_id,song_title,artist_id,artist_name,lyrics,language,sexualization,violence,hate
541929,Dando Cara,46,Portavoz,"Título: Dando Cara. Rap rebelde, para que respeten, aRB está en el Panzer, ¿ĄCómo?, rap combativo, no estamos jugando, niño, vinimos a ponerle ritmo a la rebeldía, popular poesía, es puro rap crudo, para bajarte los humos, portavoz está en el AK–47, antes de empezar, quisiera al pueblo pedir disculpa', por crear un tema de lesera' que poco preocupan, pero hay demasiado' gueones alucinao's que dan caldo, y de vez en cuando no es malo aterrizarlo' y bajarlo', el rap político no es algo que recién se inventa, es lo que hizo The Last Poets y Public Enemy en los ochenta, es la senda que se reinventa en cada zona, es cosa de usar el coco, la memoria y leer un poco de historia, mmm... me dicen despectivamente 'resentido', y de frente son amigos y quieren hacer temas conmigo, aquí está el activista en la pista, el que pone furioso a todo esos raperos puristas, ąÇchensela! ĄMe los desayuno uno por uno!, tengo demasiao' conocio' y hoy quiero perder alguno, les arderá el culo, vine a estropearle el carrete, a mi me inspira el Che, Ąy a ustedes parece que el Che Copete!, que sus pataletas sean más honestas: si en verdad lo que les, molesta es que mi rap protesta suene hasta en sus fiestas, que le hayamos puesto flow y estilo al rap social, y que ahora por moda hasta los 'competi' lo quieran crear, ¿Mis letras te acomplejan la existencia?, y aunque te apeste me expando como la Peste Negra en tu conciencia, tú no te influencias, tú copias con descaro, tu mierda no es propia Ąes una fotocopia del rap sevillano!, que la ciencia sepa de estos weones, muchos raperos llegaron primero a 'La Era de los Clones', señores, no busco fama ni ser una estrellita, si mi rap lo difundió el pueblo es porque lo identifica, salgo en varios flayers porque lo pide la calle, antes que estalle de envidia, será mejor que se calle y ensaye, no vaya a ser que cuando me explaye lo ametralle, no hay modo en que falle, cuando yo payo se prende el fire, sin más detalle, mi rap es de talla XL, los mayas me profetizaron en sus murallas, nene, vaya tele la que te pasas cuando batalla quieres, ¿Allá vienes? ĄPasa la raya si es que agallas tienes!, batalla es la que da el mapuche con Newén, por autodeterminación contra el patrón y su Estado burgués, para tu ridiculez y ponte en pie de guerra, contra los explotadores del puto sistema es el lema, afírmense que mi rap está en guerra, sigue de pie, pobla, barrio, favela, vamo' a vencer, dando cara a cualquiera, que quiera hacerse perra faldera de este sistema, afírmense que mi rap está en guerra, sigue de pie, pobla, barrio, favela, vamo' a vencer, dando cara a cualquiera, que quiera hacerse perra faldera de este sistema, si querí' sonar en radios principales, Ąsimple!, hace canciones mamonas, lo más banales posible, no pongas crítica en tus letras, política no metas, haz música para fiesta, de esa bonita pero hueca, aquí hay dos culturas: una pudiente y oficial, y otra que perdura entre mi gente en lo popular, una es superficial, sólo le importa la estética, la otra brota de la guata de zonas periféricas, mis líricas se fabrican desde abajo, entre coletos, talleres, organizaciones y sindicatos, entre pasajes flacos, blocks baratos y canchas de tierra, y es que el rap nació en el barrio y en el barrio se queda, comprueba, no me hables de ghetto si no eres digno, tú le faltaste el respeto al ghetto cantando en Yingo, y es que voy a salir en la tele el día que la construya el pueblo, o cuando el Estado cerdo me encarcele ĄDuele!, que estupendo atuendo llevas puesto en cada evento, pero tu talento está lento y eso es muy fácil verlo, les recuerdo, pueden vestir a la moda con mononas telas, pero aunque la mona vista seda, igual mona queda, no quiero ser millonario, hermano, quiero raptar a uno y dejarlo desnudo y sin ni uno en el barrio, no soy nada un empresario del capital, un rapero es vocero del pueblo, un guerrero leal, no hago rap por el rap, hago rap para pensar, para revelar verdades que la prensa no te va a mostrar, para dar nuestra versión y visión de lo contingente, por la reconstrucción de nuestra población rebelde, ¿Comprenden? Les llegó la hora de su juicio, y no es que me crea una autoridad o un fiscal hechizo, tan sólo soy un emisario del rap, un sicario del barrio que por mandato los vino a fusilar, ąPraaa!, y cada rima es una bala en tu conciencia, paz pal pueblo, guerra al capital, afírmense que mi rap está en guerra, sigue de pie, pobla, barrio, favela, vamo' a vencer, dando cara a cualquiera, que quiera hacerse perra faldera de este sistema, afírmense que mi rap está en guerra, sigue de pie, pobla, barrio, favela, vamo' a vencer, dando cara a cualquiera, que quiera hacerse perra faldera de este sistema.",es_ES,0.0,0.0,0.0
1602771,ĄMecachis!,27,Azúcar Moreno,"Título: ĄMecachis!. Cuando tu amor no te quiera ya, y te diga en la cara que te va dejar, abre la puerta y otro amor vendrá, y  a la vi, a la va, a la bim, bom, ba..., ...pero Ąmecachis!, Ąmecachis en la mar!, no quiero verte llorar, cuando a la suerte no te pudes camelar, y al pasar por tu lado, no te quiera saludar, pasa de ella y la suerte la tendrás, y  a la vi, a la va, a la bim, bom, ba..., ...pero Ąmecachis!, Ąmecachis en la mar!, no quiero verte llorar, y baila con la felicidad, y vive sin miedo al que dirán, y ríe, la risa es libertad, y canta:  a la vi, a la va,..., ...pero Ąmecachis!, Ąmecachis en la mar!, no quiero verte llorar, Ąmecachis en la mar!, a la vi, a la va, a la bim, bom, ba..., cuando tu fuego no lo sepas apagar, y a tu lado no haya un bombero de verdad, busca otro fuego, donde te puedas quemar, y  a la vi, a la va, a la bim, bom, ba..., ...pero Ąmecachis!, Ąmecachis en la mar!, no quiero verte llorar, contra la penas, olvidar, contra el mal fario, a pasar, contra el deseo, a ligar, y  a la vi, a la va, a la bim, bom, ba..., ...pero Ąmecachis!, Ąmecachis en la mar!, no quiero verte llorar, y baila con la felicidad, y vive sin miedo al que dirán, y ríe, la risa es libertad, y canta:  a la vi, a la va,..., ...pero Ąmecachis!, Ąmecachis en la mar!, no quiero verte llorar, Ąmecachis en la mar!, no quiero verte llorar, no quiero...., a la vi, a la va, a la bim, bom, ba..., ponte tu mejor ropita y a la calle a disfrutar, a la vi, a la va, a la bim, bom, ba..., que la vida es un segundo y se te puede pasar, y baila con la felicidad, y vive sin miedo al que dirán, y ríe, la risa es libertad, y canta:  a la vi, a la va,... BIS, ...pero Ąmecachis!, Ąmecachis en la mar!, no quiero verte llorar, Ąmecachis en la mar!.",es_ES,0.0,0.0,0.0
1853907,Juegos Prohibidos,113,Nicky Jam,"Título: Juegos Prohibidos. como va, nicky Jam yeah. Yo se que tu estas con el, y por eso no puedo mirarte, y tengo que respetar, y te lo juro que cuando te veo quiero aguantarme, y no lo puedo evitar, yo sueño con tocarte a ti, y hacerte más, y tu lo tienes que admitir, que tu te sientes igual, hay dios mío ahora tengo que escoger, o con ser un gran amigo o me voy con su mujer, a veces andamos juntos los tres, y no dejo de mirarte, se cruzan las miradas, y que pueden disimular bien, a espaldas de él nos cogemos y no tocamos, se siente muy nervioso, pero en morbo nos gozamos, pana mío, novio tuyo tamos claro, respetemos, pero en la mente nos cogemos duro y nos matamos, los otros días hablando de ti se me zafó, le dije tantas cosas que por poco se entero, estaba describiendo el cuerpo de una mujer, de tantos los detalles sospecho que era la de él, yo sueño con tocarte a ti, y hacerte más, y tú lo tienes que admitir, que tu te sientes igual, a veces hasta me dan ganas de secuestrarte, llevarte para un mundo donde estemos tu y yo aparte, me siento incomodo cuando él viene a tocarte, no sé porque me siento ser el dueño de tu partes, el te besa y tú me miras, porque en el fondo, tu cuerpo te dice que eres mía, no sabes cuantas cosas yo te haría, los dos queremos pero nos mata la cobardía, yo se que tu estas con el, y por eso no puedo mirarte, y tengo que respetar, y te lo juro que cuando te veo quiero aguantarme, y no lo puedo evitar, ya tu sabes Yo sueño con tocarte a ti, estas son cosas que pasan, uno se vuelve loco con la persona equivocada Y hacer de mas, ey, y tu lo tienes que admitir, nicky Jam, christian  producer, que tu te sientes igual, mala fama inc, ya tu sabe como va, nicky Jam yeah.",es_LATAM,1.0,1.0,0.0
6149004,Mi huella,32,Ptazeta,"Título: Mi huella. Con Ptazeta en la casa loca, ah-ah, oye, Juacko, oh-oh-oh, yeh, recuerdo pasar el rato con colegas, los momentos buenos después de la escuela, llegar a casa, la comida de la abuela, decir que hoy no hay deberes a ver si cuela, después de tantos años pocas cosas me consuelan, en el camino está mi suela, por lo menos tengo algo loco para poner de esquela, y le doy las gracias a quien lo quiera, y es mejor echarlo fuera, que llevarlo por dentro, de buena o mala manera, caminando o corriendo, es mejor echarlo fuera, ah, ah-ah, que llevarlo por dentro, oh, oh-oh, de buena o mala manera, ah, ah-ah, caminando o corriendo, oh, oh-oh, y lo siento si no di el cien por ciento, si un día me cansé y fue antes de tiempo, si no vi la luz entre tanto infierno, si no trabajé y me quedé durmiendo, a veces las cosas pequeñas son las que marcan, esta cruz que cargo en su falda, no me falta aun no habiendo nada, no espero nada, ni pido nada, solo quiero ver tu mirada, no pensar que algún día se acaba, con más polvos que un cuento de hada', tú y mi almohada, sonríe y claro, si eres tú la que me envenena, eres luz, no hacen falta vela', posa que hoy eres mi novela, droga en mis vena', porque es mejor echarlo fuera, ah-ah, que llevarlo por dentro, oh-oh, de buena o mala manera, ah-ah, caminando o corriendo, oh-oh, es mejor echarlo fuera, ah, ah-ah, que llevarlo por dentro, oh, oh-oh, de buena o mala manera, ah, ah-ah, caminando o corriendo, oh, oh-oh, siempre miro al cielo y le pido, que no me den tanto y que estén conmigo, que me quieran bien y que sea contigo, dímelo de una y salto al vacío, me fío poco de la gente que dice, que hay que pisar antes de que te pisen, si fuiste peor o mejor no se mide, cuando lo das todo no falta si pides, yeh, y es mejor echarlo fuera, que llevarlo por dentro, de buena o mala manera, caminando o corriendo, es mejor echarlo fuera, ah, ah-ah, que llevarlo por dentro, oh, oh-oh, de buena o mala manera, ah, ah-ah, caminando o corriendo, oh, oh-oh, es mejor echarlo fuera, ah, ah-ah, que llevarlo por dentro, oh, oh-oh, de buena o mala manera, ah, ah-ah, caminando o corriendo, oh, oh-oh, caminando o corriendo, yeh, que guardárnoslo dentro, hay que echarlo para fuera, es mejor echarlo fuera, ah, ah-ah, que llevarlo por dentro, oh, oh-oh, de buena o mala manera, ah, ah-ah.",es_ES,0.0,0.0,0.0
1477580,Senda,8,Héroes Del Silencio,"Título: Senda. He de encontrar, una senda que me lleve a un lugar, y no me siento capaz, de iniciar, nueva vida sin más, quisiera emprender, la aventura que no me haga volver, dejar de una vez, lo que yo mismo no puedo entender, por una vez, lo que siempre soñé hacer, prométeme, construir una senda, sí, por una vez, lo que siempre soñé hacer, prométeme, construir una senda que pueda recorrer, detrás de un disfraz, tartamudo ante la adversidad, por un hilillo de voz, se va la poca razón, que nos permite tu escaso valor, y he de cruzar, dar el paso hacia una vida anterior, si hay destellos de magia, entre los besos de la traición, por una vez, lo que siempre soñé hacer, prométeme, construir una senda, sí, por una vez, lo que siempre soñé hacer, prometeme, construir una senda que pueda recorrer, por una vez, lo que siempre soñé hacer, prometeme, construir una senda, sí, por una vez, lo que siempre soñé hacer, prometeme, construir una senda que pueda recorrer.",es_ES,0.0,0.0,0.0
1072101,Entre Copas Y Botellas,556,Lupillo Rivera,"Título: Entre Copas Y Botellas. Tantas penas que yo traigo aqui en el alma, son la causa de que viva en las cantinas, procurando con las copas consolarme, de traiciones que no he podio arrancarme, tantas veces entregue sin condiciones, el amor a una mujer por que me amara, pero todas, toditas se burlaron del amor, que con pasion les entregaba, es por eso que yo vivo en las cantinas, entre copas y botellas de tequila, voy cargando con mi cruz y con mi llanto, y aguantando cada golpe de la vida, que me importa que la gente me critique, cuando grito ya borracho y desvario, que se vayan las mujeres mucho al diablo, y al momento les reclamo y las bendigo, es por eso que yo vivo en las cantinas, entre copas y botellas de tequila, voy cargando con mi cruz y con mi llanto, y aguantando cada golpe de la vida, que me importa que la gente me critique, cuando grito ya borracho y desvario, que se vayan las mujeres mucho al diablo, y al momento les reclamo y las bendigo.",es_LATAM,0.0,0.0,1.0
5329500,Mensaje Enviado,55,Ptazeta & Juacko,"Título: Mensaje Enviado. Me quieren ver mal, me quieren ver mal, no hablen de dinero si no trabajan por ello, no hablen de amistad si nunca se han jugado el cuello, no hables de respeto si no respetas tu sello, que aquí viene la sequía y se respira todo el camello, wake up, voy con la mente anestesi'á, tengo la bolsa llena y me la quieren pinchar, me saludan a la cara, luego hablan por detrás, si no hubiera envidia mala lo estaría haciendo mal, es más, si quieren que no hable de más, no se vendan por tan poco cuando pueden dar más, flash, me llaman cuando voy a todo gas, pierden fuerza por la boca y luego hablan de ser real, crack, comiste del pastel, te lo dimo' con sal, no voy en tren, voy en nave espacial, y le damo' al rec y lo hacemo' viral, partiendole' del cuello hasta la espina dorsal, más, ah, me contó un pajarito que me quieren ver mal, ah, ah, me quieren ver mal, más, ah, me contó un pajarito que me quieren ver mal, ah, ah, me quieren ver mal, y eso no va a pasar, no son estrella', van de superstar, soy lo que ve', nada que envidiar, me presto for real para el que quiera ver más, ey, para cada, inhala, avisa a tu clicka que está Ptazeta en la sala, ahora que la chupen lo' que no se lo esperaban, sigan dando like, que me río en su cara, skills, con más flow que Deadpool, todavía no me creo la mov', puff, me basta con escuchar el buff, cuando coga el microphone y se apague la luz, juacko, mándame loops, views, floods, mamá, estoy en Youtube, smooth, kid, me la sé más que tú, le falta criterio, le falta actitu', placata, placata, bam, bam, os rompo la liga si me quieren ver mal, mis niño' si me tiran cuando riman tan mal, se le' agota' la pila cuando me ven entrar, más, ah, me contó un pajarito que me quieren ver mal, ah, ah, me contó un pajarito–, más, ah, me contó un pajarito que me quieren ver mal, ah, ah, me quieren ver mal, me quieren ver mal, me contó un pajarito que me quieren ver mal, con Ptazeta en la casa, loca.",es_ES,0.0,0.0,0.0
6199254,LA TIRITA,430,Belén Aguilera & Lola Indigo,"Título: LA TIRITA. Iba buscando una tirita, que cura bien todo lo que debilita, para callar lo que me grita, para no sentirme tan solita Ey, jaja, esta no es la Dolce Vita, pero junta' la hacemo' má' bonita, te escucho si lo necesita', tú me da' lo que la vida quita, ven solo por las noches, cúrame con cada botón que desabroches, y si la carretera tiene bache', no pasa nada, yo me voy del coche, yo me voy solita, mejor no vengas a la cita, si vas a darme una charlita, igual no soy yo quien la necesita, me voy solita, mejor no vengas a la cita, si vas a darme una charlita, igual no soy yo quien la necesita, y me voy solita Ouh, ouh, me voy solita Ouh, ouh, ajá, ya que se ha enfria'o, deja que se congele, tuvo cicatri', y eso ya no me duele, pon la mano aquí, ya no late por ti, ya no puede' entrar, no, echo canda'o y tiro la llave, me voy de aquí, voy sin equipaje, no tengo nada, no importa nadie, ¿Para qué perder? Ya no hay quien me salve, eh-eh-eh-eh, no hay quien me salve, eh-eh-eh-eh Ouh, no soy Nelly, pero tú ere' el dilema, y en mi peli tú me rompe' los esquemas, no te voy a negar que a veces el frío quema, y que parece siempre luna llena, iba buscando una tirita Ouh, tú te encontraste una tarita, uh Ouh, mecha corta,  mucha dinamita Ouh, no me cuente' tus drama', chica, ah, tú me ve' solita Ouh, pues ponte guapa para la cita Ouh, yo ya no quiero la tirita, igual no soy yo quien la necesita, me voy solita Ouh, pues ponte guapa para la cita Ouh, yo ya no quiero la tirita, igual no soy yo quien la necesita, me voy solita Ouh, ouh, me voy solita Ouh, ouh, ven solo por las noches Ouh, cúrame con cada botón que desabroches Ouh, y si la carretera tiene bache' Ouh, no pasa nada, yo me voy del coche, ah Jejeje, no soy Nelly, pero tú ere' el dilema, yeah, ah-ah-ah, no soy Nelly, pero tú ere' el dilema, tú ere' el dilema, auh, lola Indigo, ¿Qué te pasa tía? ¿Estás bien?, belén Aguilera Jaja, ąDíselo!, sí soy, jajaja.",es_ES,1.0,0.0,0.0
3514048,Ni Aquí Ni de Allá,398,El Parcerito,"Título: Ni Aquí Ni de Allá. Mucho gusto el Parcerito de Colombia, hace poco yo no estaba en esta historia, parcerito, Parcerito, Parce, papi, así no, así no, eso no, oe ¿cómo así?, ni aquí ni de allá, hey, hey, ni aquí ni de allá, hey, hey, ni aquí ni de allá, hey, hey, ni aquí ni de allá, hey, you, ni aquí ni de allá, ni aquí ni de allá, ni aquí ni de allá, you, you, ey, you, el nuevo king, la nueva era, esto es pura tiradera, sabes bien, no le copio a nadie, y en la music melodía andante, sigo haciendo videitos bien completos, respetan al Parcerito rompiendo, lo entiendo, me quieren bajar y voy subiendo, no importa, yo sigo riendo, así que calmado, que nunca fui agrandao', no sé de boxeo pero te di knockout, y encima de todo en el primer round, andamos en la nuestra y eso a usted le molesta, fíjese en lo suyo y no tire más mierda, ahora, loco, que vas a contar, que en serio tenias amistad, si te pusiste rabioso, cuando viste que agarré mucha más cámaras, ahora vaya para su cueva, ey, y cree algo más nuevo, porque esa tiraderas, le hace mejor a tu perro you, nunca se me subió el ego, ey, sólo subo mi paciencia, eey, si tuviera alto ego ey, estaría en la competencia, así que sigan con su problema de bandas, que sigo subiendo sin necesidad de nadie, y eso no es tirar, para que lo entiendas, mi brother, sólo tiro un hueso para que el perro ahora se calle, ni aquí ni de allá, hey, hey, ni aquí ni de allá, hey, hey, ni aquí ni de allá, hey, hey, ni aquí ni de allá, hey, you, ni aquí ni de allá, ni aquí ni de allá, ni aquí ni de allá, you, you.",es_ES,0.0,0.0,0.0
2813047,The Lil Kid,57,Kidd Keo,"Título: The Lil Kid. Fuck, I am so fucked up, estoy afónico, no puedo ni grabar, let us get it LivinLargeInVenus, yah, esketit, fuck 'em, tú me conoces, ahora sabes mi nombre, lo marco de triple, you know that I am ballin', these pussy rappers they thought I was Shaq, bitch, I stay with the bandits, I stay on the trap, tiqui-taca para hacerme con money, ella sabe que fumo en verdad, soy un roller, fuck the opps, I got love for the squad, we making the hunnits, uploading stacks, fumando una cheese que me tiene marea'o, mirando a esos rappers, yo todo avergonza'o, me tira todo el mundo porque ando burlado, la meto en el coño y me pide otro lao', os saco ventaja que os veo afonda'os, bro, ¿y cuánto por caja? No hay cero en tu count, we making the hunnits, we making the pounds, i need a Rihanna to make it so loud, i need a Rihanna to trap in the house, to make la colada, kiss me on the mouth, to throw a couple hundreds and make that ass bounce, to pull up on 'Raris, fuck her on the couch, me tienen en la mira porque ando vola'o, porque voy para arriba sin un beef tirado, el homie en la esquina, en verdad todo tirado, tú y yo en la piscina follando de lado, we gettin' the cash, we gettin the O's, she told me to fuck, boy, your girl is a hoe, stop with the bullshit, my homies so turnt, they hating on me 'cause the money I am blowing, dile a mi más dónde está mi padre, o va todo puesto o todo hecho un fiambre Pow-pow-pw, hijo de nada mas que de mi madre De mi mama, vengo de fuera, yo soy de otra especie Sí, dice tu novia que le de mas leche Yah, yo no la quiero, primo, me da lache, porque yo sé que la tengo en el buche Haha, porque yo sé que a ti te da todo el pase Snitch, told you to do not fuck with the sucio Yeah, told your bitches fuck with the guapo, no beefeo, primo, no es lo mío, como Kinder, por eso tan Flaco, esos niños están haciendo cuartos, yo también así que estate al tanto Money-money, money, no podéis hacer lo que yo hago, vengo de eso, Canadá, muchachos, vengo tieso y vengo solo de paso, fuck a pussy, make el papa chapeau, like an Uzi spitting pa-pa-pa-pow, selling weed and make your girl so high though, ele gang, you know we gon' rumble, me los subo a todos al estrellato, todo el mundo para partirlo abajo, tengo money para pasar el rato Two times, now all these rappers addicted to codeine, hablan spanglish, parecen mi copy Yeah, they put bandanas around like my homies LivinLargeInVenus, yo lanzo triples, el único Kobe Skkrt, skkrrt, skkrt, now I strike like a Karma What, on L.A. making plata What, now my gang is gon' blow up What, we gon' live like a rockstar, tengo al negro con rastas Skrrt, prepara'o para hacer pasta What, esta fumando esa ganja Aye con buen piquete y en chanclas Skrt, run up pussy, you gon' get caught; time is money, homie, tic-tac, i am so turnt, I am going zigzag, put the money In a zip bag, en mi ciudad corre envidia, todo solitos ellos se chinan Eugh, ugh, porque estoy subiendo arriba, porque estoy haciendo chicha Ugh, now we moving mo' shit, I am going so quick, I am never gon' quit, you know who is real, who stays on my clique, and these bitches love all of them gon' lick Fuck them, si seguís así me vas a hacer abrir, la boca otra vez para haceros morir Sí, sí, wuh, tú sabes que yo me lo hago para mí, no me gusta hablar, no sé que decir, no sé que hacéis todos tirándome a mí Fuck, boy, you fucking with an MVP El mejor, this is DBT on repeat Tú sabes, i got money enough I do not need Yah, i got money enough I do not need Y lo sabes, i got money enough I do not need Y lo sabes, i got money enough I do not need Y lo sabes, i got money enough I do not need Y tú lo sabes, you know I love all my squad, they hate to see me on top, está vieja toda su mierda, la mía straight of the box, you know I love all my squad, they hate to see me on top, está vieja toda su mierda, la mía straight of the box, straight out of the box, bitch, we do not fuck with no cops, bitch, we never fucked with the cops, bitch, all you rappers, you all are so bitches.",es_ES,1.0,0.0,1.0
